term,label
燥脾,yang
牙关紧闭,yang
牙关紧闭为一种临床症状,yang
牙结石,yang
牙髓炎,yang
牙龈下的炎症通过牙缝,yang
牙龈（gingiva）是指覆盖于牙槽突表面和牙颈部周围的口腔黏膜上皮及其下方的结缔组织。牙龈肿痛主要是牙龈有炎症而表现出的一种症状,yang
特别是结肠与直肠病变的出血,yang
狂病以精神亢奋,yang
玉女煎或泻黄散去防风加生地方。如属消渴病之善饥,yang
环境温度及湿度变化时加重,yang
甚则口燥,yang
甚至不能发出声音的症状。祖国医学称“暴喑”。多由风寒或风热火毒等邪犯喉,yang
甚至关节肿大灼热为主要临床表现。属于中医学“痹证”的范畴,yang
甚至关节肿大灼热为主要临床表现的病证。,yang
甚至发生晕厥跌倒的现象。中医理论认为这是痰气上逆所致,yang
甚至昏厥的病症。多见于患有慢性支气管炎,yang
甚至每个小时都出现。天气和环境温度可加重潮热的发作。中医一般认为病机为阴虚,yang
甚至溃疡久不愈合。多由心脾积热,yang
用温胆汤,yang
用火郁汤加减。亦可选用知柏地黄丸,yang
由于风燥异气内犯肺鼻,yang
由横膈膜痉挛收缩引起的。健康人也可发生一过性呃逆,yang
由炎性病变形成。最主要的临床症状为声嘶。通过喉镜检查可以进行临床诊断。治疗包括适当声带休息,yang
男子因真阳不足而引起精气清冷,yang
留滞生热,yang
疫毒,yang
疮毒等症。”孙氏疮毒中药膏是祖传百年,yang
疱疹性咽峡炎,yang
疳积以神萎,yang
病名。指多种原因所致的急性阻塞性喉病。症见咽喉肿痛迅速,yang
病名。由肠胃酝热所致的痢疾。证见里急后重,yang
病名绞肠痧。”治宜祛秽泄毒为大法。十指青冷者,yang
病性有虚有实。俗称：“岔气”。临床上可见于肋间神经痛,yang
病机有寒热虚实之分。咳喘与痰密切相关,yang
病毒性咽炎,yang
病状名。指面部呈现枯萎晦黄的病色。多因脾胃虚弱,yang
病理性白带的性状都有很大的不同。病理性白带可分为非炎症性白带,yang
病症名。多为胞内有实热,yang
病证名。因风痰上壅,yang
病证名。指痰气上逆而致头痛。《古今医鉴》将之归于“厥头痛”范畴。《外台秘要》卷八：“痰厥头痛方：《病源》（指《诸病源候论》）谓,yang
病证名。指痰热壅阻于肺,yang
病证名。指胸与横隔部滞塞堵闷。,yang
症名。两手掌心有发热感觉。一名掌中热。手三阴经是动,yang
症名。即舌体及舌苔干燥,yang
痈肿相互连结成块,yang
痈肿触之坚实,yang
痊愈后可能留下瘢痕。尿囊素可保护伤口结痂,yang
痛如火燎的急性疱疹性皮肤病,yang
痢下赤色,yang
痤疮是毛囊皮脂腺单位的一种慢性炎症性皮肤病,yang
痰核和停滞在脏腑经络等组织中的痰液,yang
痰水与热相搏之病证,yang
痰涎壅盛,yang
痰热聚于心,yang
痰热阻肺,yang
痰色亦黄。治宜清热化痰,yang
痰証的一种。见《医学入门》卷五。又名气痰。多由肺燥所致。症见痰少色白,yang
痰黏或黄,yang
瘀交结,yang
瘀血停滞等因所致。,yang
瘀血阻滞心脉,yang
瘀血阻络,yang
白睛溢血等。古代医家认为目赤有三,yang
皮肤出现苔癣样结节或斑块,yang
皮肤及其他组织被染成黄色。因巩膜含有较多的弹性硬蛋白,yang
皮肤干燥以及中枢神经系统症状为特征。,yang
皮肤干燥是指皮肤缺乏水分令人感觉不适的现象。其症状主要为皮肤发紧,yang
皮色苍黄,yang
盆腔炎,yang
盆腔炎性包块为女性盆腔脏器的炎症未得到正规治疗,yang
盆腔炎症,yang
盛气凌人,yang
目珠每遇明亮温暖场所,yang
目赤,yang
目赤是指眼结膜充血,yang
目赤肿痛(swelling and pain of eye)为多种眼部疾患中的一个急性症状。古代文献根据发病原因,yang
眦角性睑缘炎。,yang
眵多粘结,yang
眼及颈部淋巴结等,yang
眼白红赤,yang
睑弦赤烂,yang
睡眠不实,yang
睫状体等组织病变或烟尘和化学物品等因素刺激所引起的泪液分泌过多。第二种是由于泪道系统阻塞,yang
神机逆乱。其病位在心,yang
积滞,yang
称为“带下病”。本病可见于现代医学的阴道炎,yang
称为“胃纳呆滞”,yang
称为十二指肠胃食管反流。多由于贲门功能不全和胃功能障碍逆蠕动致酸性胃液反流至口腔。反酸只是症状,yang
称为月经延长。本病相当于西医学排卵型功能失调性子宫出血病的黄体萎缩不全者,yang
称为滑精。阳痿即阳事不举,yang
称为难治性呃逆,yang
称隐性黄疸或亚临床黄疸,yang
类风湿性关节炎。,yang
粪便干结。正常人每天排便1～2次或2～3天排便1次,yang
粪质硬结,yang
精囊炎,yang
精神萎靡（listlessness）是一种精神异常现象。是抑郁症的一大症状,yang
素有痰疾因外感而喘咯咳唾。①痰水与热邪相搏所致的病证 《诸病源候论·痰饮诸病候》 “热痰者,yang
紧闭声门,yang
紫暗的为热毒重,yang
红为热像,yang
约4～5∶1。 尿路结石在肾和膀胱内形成。上尿路结石与下尿路结石的形成机制,yang
纳呆便溏为主要表现的儿科病证。多见于1～5岁儿童。 疳积多因饮食不节,yang
组织被灼所致。,yang
细菌性咽-扁桃体炎。狭义的上感又称普通感冒,yang
经络痹阻,yang
结,yang
结合心,yang
结如胶而坚,yang
结核,yang
结核病,yang
结核（肿大的淋巴结）累累如串珠,yang
结痰,yang
结痰也。”“郁痰即结痰,yang
结痰条。,yang
结石基质和晶体抑制物质学说是结石形成的三种最基本学说。根据上尿路结石形成机制的不同,yang
结石成份和流行病学有显著差异。上尿路结石大多数为草酸钙结石。膀胱结石中磷酸镁铵结石较上尿路多见。成核作用,yang
结积所生也。言阴阳否隔,yang
结缔组织疾病等。腹水定量诊断除影像学检查外,yang
结聚於腹中而致。症见脐周绞痛,yang
结肠及直肠。上消化道出血是指十二指肠悬韧带（Treitz韧带,yang
结膜炎也可以引起畏光,yang
结膜炎时大都有不同程度的畏光流泪。多见于角膜异物,yang
结节型,yang
结节等多形性皮损为特点。,yang
羞明就是怕见亮光：眼睛因患角膜炎,yang
老年性阴道炎,yang
而且喜冷恶热。常因火邪窜络,yang
而肉眼看不出黄疸时,yang
而肠道炎症,yang
而长期高热可见于败血症,yang
而阴气逆上与风痰相结,yang
耳前淋巴结肿大等全身症状。,yang
耳鸣是累及听觉系统的许多疾病不同病理变化的结果,yang
肌肉纤维变细甚至消失等导致的肌肉体积缩小。多由肌肉本身疾患或神经系统功能障碍所致,yang
肌肤枯燥。,yang
肘等关节积液,yang
肛温比腋温约高0.5℃左右。肛温虽比腋温准确,yang
肛温比腋温约高0.5℃左右。若腋温超过37.4℃,yang
肝火或阴虚火旺所致。常见于中医学的暴风客热,yang
肝火犯肺,yang
肝炎等。,yang
肝胆之火,yang
肝郁气滞致白发。,yang
肢体失于温煦而致者,yang
肺气上逆则咳嗽,yang
肺气失和所致。治以疏风清热为主。,yang
肺气失和所致。症状表现为发热重,yang
肺炎,yang
肺炎喘嗽等。多见于西医的肺部急性炎症病变。,yang
肺热之名出自《素问·刺热篇》：“肺热病者,yang
肺热咳嗽属于温病学。现代医学中的呼吸道感染,yang
肺热咳嗽是由于肺内郁热,yang
肺痈是指由于热毒瘀结于肺,yang
肺部有炎症。临床常伴有咳嗽,yang
肾与膀胱气化不利。病理因素为湿热。病位在肾与膀胱。辨证时首辨淋证类别,yang
肾小球肾炎,yang
肾盂肾炎等。治疗尿痛首先要控制急性感染,yang
肾脏本是水火之脏,yang
肾阳虚等。阳虚主证为畏寒肢冷,yang
胃气上逆,yang
胃气上逆为多见,yang
胃气上逆则恶心,yang
胃气壅塞,yang
胃热是一种中医病症,yang
胃肠实热而引起。,yang
胆失通降所引起的以右胁胀痛为主要临床表现的一种疾病。胆胀为肝胆系病证中常见的疾病。其临床表现与西医学所称的慢性胆囊炎,yang
胆结石,yang
胆腑气郁,yang
胆蕴热上薰鼻窍等所致,yang
胞宫内的瘀血和浊液留滞 或伴有小腹疼痛,yang
胰腺炎等。,yang
胸中热,yang
胸满呕逆,yang
胸胁痛是指因感受外邪或情志失调或饮食不节或跌打损伤等原因导致的脉络失养或闭阻而引起的以胸胁部疼痛为主的一种病症。病位在肝胆,yang
胸胁部满闷不舒。因邪犯少阳,yang
胸腔积液和心包腔积液。全身性水肿主要有心源性水肿,yang
胸部刺痛多见于急性肋软骨炎,yang
胸部和腋下。相当于现代医学的淋巴结核,yang
能迅速传染并引起广泛流行。故称天行赤眼。又名天行赤热,yang
脉来洪盛有力或脉来躁急如喘的严重病证,yang
脉沉涩。”《证治汇补·郁证章》：“气郁,yang
脉滑数。治宜清热化痰,yang
脏腑经络气血为之痹阻而引起的疾病,yang
脑炎等疾病,yang
脑脉痹阻或血溢于脑所致。以突然昏仆,yang
脘痞等暑湿郁遏肌表证候为主要特点。如暑湿困阻中焦,yang
脘腹及四肢关节等处。因寒邪阻络所致,yang
脾虚气滞是一种疾病,yang
脾阳虚,yang
脾阳虚等等。,yang
腋温36～37℃衡量。通常情况下,yang
腋温比口温（舌下）低0.2～0.5℃,yang
腋窝温度高于37℃,yang
腰部神经根炎和某些腹部疾病皆可出现腰痛,yang
膀胱炎,yang
膀胱结核,yang
自觉发热,yang
自觉咽喉部似有物梗阻不适,yang
至翌日清晨则热退身凉的表现。温病后期气阴耗伤,yang
致使气血凝滞,yang
致气血阴阳亏虚,yang
致痰气郁结,yang
致食积停滞,yang
舌上黄,yang
舌红苔黄等热盛之症。,yang
舌红苔黄腻,yang
舌苔黄腻为主证。多发生于夏令季节,yang
舌苔黄腻等。,yang
色白带黄,yang
苔微黄,yang
苔薄白微黄。风热感冒多见于夏秋季,yang
苔黄腻等。治疗可选用清热,yang
若一闭塞,yang
若滞下则不然,yang
茯苓补心汤等方。火郁而宜升发者,yang
药物中毒,yang
营血虚热致白发,yang
蒸灼鼻窍,yang
蒸达于外所致。常见于外感温热病气分阶段,yang
虚劳等所致。多兼见郁闷不寐,yang
虚实之不同,yang
虚弱而生内热,yang
虚火上扰,yang
虚火上浮而致,yang
虚烦是因虚而致心胸烦热者。由伤寒汗,yang
虚热,yang
虚证多实久病,yang
虹膜炎,yang
虹膜炎等而怕见光的症状,yang
血点是也。”多见于肺结核,yang
血热（heat in blood）,yang
衄血等。是风热之邪犯表,yang
补虚不忘实,yang
表实,yang
表现为下腹部的隐痛和钝痛。炎性包块盆腔炎腹痛在月经期也会加重,yang
表现先是声门关闭,yang
表现是上下牙列紧密闭锁,yang
见于抑郁症或抑郁状态。,yang
角膜炎及角膜外伤,yang
解毒,yang
认为由细菌或病毒感染,yang
证名。小便颜色较正常黄,yang
证名。指易有饥饿感。见《素问·至真要大论》。病因以胃热较为常见。治宜清胃,yang
证名。胁肋部发胀作痛之证。见薛己注《明医杂著·痰饮》。由气郁痰凝,yang
证名。脐下部胀满。多见于以下几种情况。如伤寒发热,yang
证名。自觉头部胀重不适。外感内伤均可引起。外感多因湿热郁蒸所致。,yang
说明心有火。首先是清淡饮食,yang
诸疮毒肿。 明 李时珍 《本草纲目·虫二·蝎》：“诸疮毒肿。全蝎七枚,yang
赤痢,yang
超高热则为40℃以上。发热时间超过两周为长期发热。,yang
超高热则为41℃以上。发热时间超过两周为长期发热。,yang
越鞠丸等方。若气郁生痰者,yang
身热,yang
身热腹痛,yang
身热面赤,yang
身热（The body is hot）,yang
运行受阻,yang
这种寒多为“实寒”。另一方面,yang
这种病理产物的寒可由人体脾肾阳虚,yang
进入高温环境或热水浴等均可使体温较平时略高,yang
进食后有饱滞之感的症状,yang
逆从下上散,yang
逆害饮食,yang
选用败毒散等方。参见痧,yang
透皮入骨致病而形成“六毒”,yang
逐瘀泻热。,yang
邪毒亢盛,yang
邪气实也,yang
邪气逆结所致,yang
邪热乘虚客于胸中,yang
邪热循经上蒸,yang
邪热灼血,yang
郁痰。《症因脉治》卷二：“顽痰,yang
郁积于经脉或器官之内呈凝滞状态,yang
郁结不能渗泄故也。”,yang
郁闷不乐等情况均能偶然引起该病的发生,yang
里急后重为临床特征。主要病因是外感时邪疫毒,yang
重者可发生内陷。类似于西医学化脓性腮腺炎。,yang
重者痛如刀割。尿痛常见于尿道炎,yang
铅中毒等也均会引起脸色苍白。面色苍白需查找原发疾病,yang
闭塞心窍,yang
闭塞清阳所致眩晕。见《医学正传·眩运》。《杂病源流犀烛·头痛源流》：“风痰闭壅眩晕,yang
闭眼,yang
闭经,yang
闭阻经络,yang
阳气不足,yang
阳气不足则早凉,yang
阳气被阻,yang
阳热不足的病理现象。阳气有温暖肢体,yang
阳热内盛,yang
阳痿,yang
阳痿多因命门火衰或心脾受损或恐惧伤肾所致。,yang
阳虚四种类型,yang
阳虚弱的类型,yang
阳虚（yang deficiency）,yang
阴不足则先热后寒。”其病机是邪入半表半里,yang
阴津亏虚则夜热。,yang
阴茎和趾间的裂隙。皮肤的任何炎症,yang
阴虚火旺,yang
阴虚阳亢所致。古代文献中,yang
阴道炎,yang
阴阳亏虚,yang
阴阳失调,yang
阴阳相胜也。阳不足则先寒后热,yang
阴阳衰竭及其他强烈刺激等,yang
阻滞或经异常通道传导,yang
阻隔于食管所致。以进食哽噎不顺或食不得入,yang
降火豁痰以治其标。同时,yang
降逆,yang
除非局部晚期乳腺癌或炎性乳腺癌。乳房疼痛多来自非肿瘤性的乳房良性疾病。可以说乳房疼痛与乳房疾病的良恶性及疾病严重程度不成正比。,yang
